id,date,store_nbr,family,sales,onpromotion
2951383,2017-07-19,2,POULTRY,445.882,0
2951384,2017-07-19,2,PREPARED FOODS,114.552,0
2951385,2017-07-19,2,PRODUCE,3231.721,201
2951386,2017-07-19,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951387,2017-07-19,2,SEAFOOD,24.921,0
2951388,2017-07-19,20,AUTOMOTIVE,7.0,0
2951389,2017-07-19,20,BABY CARE,0.0,0
2951390,2017-07-19,20,BEAUTY,4.0,0
2951391,2017-07-19,20,BEVERAGES,2548.0,30
2951392,2017-07-19,20,BOOKS,0.0,0
2951393,2017-07-19,20,BREAD/BAKERY,419.0,11
2951394,2017-07-19,20,CELEBRATION,1.0,0
2951395,2017-07-19,20,CLEANING,916.0,21
2951396,2017-07-19,20,DAIRY,710.0,130
2951397,2017-07-19,20,DELI,496.08,15
2951398,2017-07-19,20,EGGS,81.0,2
2951399,2017-07-19,20,FROZEN FOODS,44.881,0
2951400,2017-07-19,20,GROCERY I,3714.539,67
2951401,2017-07-19,20,GROCERY II,9.0,0
2951402,2017-07-19,20,HARDWARE,0.0,0
2951403,2017-07-19,20,HOME AND KITCHEN I,15.0,2
2951404,2017-07-19,20,HOME AND KITCHEN II,6.0,0
2951405,2017-07-19,20,HOME APPLIANCES,0.0,0
2951406,2017-07-19,20,HOME CARE,236.0,12
2951407,2017-07-19,20,LADIESWEAR,3.0,0
2951408,2017-07-19,20,LAWN AND GARDEN,9.0,0
2951409,2017-07-19,20,LINGERIE,3.0,0
2951410,2017-07-19,20,"LIQUOR,WINE,BEER",24.0,2
2951411,2017-07-19,20,MAGAZINES,4.0,0
2951412,2017-07-19,20,MEATS,187.81,0
2951413,2017-07-19,20,PERSONAL CARE,270.0,8
2951414,2017-07-19,20,PET SUPPLIES,1.0,0
2951415,2017-07-19,20,PLAYERS AND ELECTRONICS,3.0,0
2951416,2017-07-19,20,POULTRY,203.227,0
2951417,2017-07-19,20,PREPARED FOODS,50.84,0
2951418,2017-07-19,20,PRODUCE,691.254,15
2951419,2017-07-19,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951420,2017-07-19,20,SEAFOOD,16.303,1
2951421,2017-07-19,21,AUTOMOTIVE,8.0,0
2951422,2017-07-19,21,BABY CARE,1.0,0
2951423,2017-07-19,21,BEAUTY,5.0,1
2951424,2017-07-19,21,BEVERAGES,1794.0,35
2951425,2017-07-19,21,BOOKS,0.0,0
2951426,2017-07-19,21,BREAD/BAKERY,392.0,11
2951427,2017-07-19,21,CELEBRATION,7.0,0
2951428,2017-07-19,21,CLEANING,874.0,18
2951429,2017-07-19,21,DAIRY,544.0,129
2951430,2017-07-19,21,DELI,284.31,14
2951431,2017-07-19,21,EGGS,289.0,2
2951432,2017-07-19,21,FROZEN FOODS,51.542,0
2951433,2017-07-19,21,GROCERY I,2769.992,53
2951434,2017-07-19,21,GROCERY II,18.0,0
2951435,2017-07-19,21,HARDWARE,0.0,0
2951436,2017-07-19,21,HOME AND KITCHEN I,44.0,7
2951437,2017-07-19,21,HOME AND KITCHEN II,16.0,0
2951438,2017-07-19,21,HOME APPLIANCES,0.0,0
2951439,2017-07-19,21,HOME CARE,231.0,13
2951440,2017-07-19,21,LADIESWEAR,1.0,0
2951441,2017-07-19,21,LAWN AND GARDEN,2.0,0
2951442,2017-07-19,21,LINGERIE,16.0,0
2951443,2017-07-19,21,"LIQUOR,WINE,BEER",37.0,1
2951444,2017-07-19,21,MAGAZINES,2.0,0
2951445,2017-07-19,21,MEATS,115.129,0
2951446,2017-07-19,21,PERSONAL CARE,169.0,7
2951447,2017-07-19,21,PET SUPPLIES,1.0,0
2951448,2017-07-19,21,PLAYERS AND ELECTRONICS,5.0,0
2951449,2017-07-19,21,POULTRY,145.365,0
2951450,2017-07-19,21,PREPARED FOODS,115.055,0
2951451,2017-07-19,21,PRODUCE,955.832,15
2951452,2017-07-19,21,SCHOOL AND OFFICE SUPPLIES,1.0,0
2951453,2017-07-19,21,SEAFOOD,1.0,1
2951454,2017-07-19,22,AUTOMOTIVE,4.0,0
2951455,2017-07-19,22,BABY CARE,0.0,0
2951456,2017-07-19,22,BEAUTY,5.0,0
2951457,2017-07-19,22,BEVERAGES,1255.0,23
2951458,2017-07-19,22,BOOKS,0.0,0
2951459,2017-07-19,22,BREAD/BAKERY,137.0,11
2951460,2017-07-19,22,CELEBRATION,7.0,0
2951461,2017-07-19,22,CLEANING,573.0,15
2951462,2017-07-19,22,DAIRY,288.0,102
2951463,2017-07-19,22,DELI,177.0,8
2951464,2017-07-19,22,EGGS,42.0,2
2951465,2017-07-19,22,FROZEN FOODS,34.0,0
2951466,2017-07-19,22,GROCERY I,1927.0,49
2951467,2017-07-19,22,GROCERY II,14.0,0
2951468,2017-07-19,22,HARDWARE,0.0,0
2951469,2017-07-19,22,HOME AND KITCHEN I,13.0,1
2951470,2017-07-19,22,HOME AND KITCHEN II,17.0,0
2951471,2017-07-19,22,HOME APPLIANCES,0.0,0
2951472,2017-07-19,22,HOME CARE,123.0,12
2951473,2017-07-19,22,LADIESWEAR,4.0,0
2951474,2017-07-19,22,LAWN AND GARDEN,0.0,0
2951475,2017-07-19,22,LINGERIE,9.0,0
2951476,2017-07-19,22,"LIQUOR,WINE,BEER",40.0,1
2951477,2017-07-19,22,MAGAZINES,3.0,0
2951478,2017-07-19,22,MEATS,86.006996,0
2951479,2017-07-19,22,PERSONAL CARE,101.0,4
2951480,2017-07-19,22,PET SUPPLIES,2.0,0
2951481,2017-07-19,22,PLAYERS AND ELECTRONICS,4.0,0
2951482,2017-07-19,22,POULTRY,59.148003,0
2951483,2017-07-19,22,PREPARED FOODS,36.0,0
2951484,2017-07-19,22,PRODUCE,408.678,12
2951485,2017-07-19,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951486,2017-07-19,22,SEAFOOD,5.0,0
2951487,2017-07-19,23,AUTOMOTIVE,2.0,0
2951488,2017-07-19,23,BABY CARE,0.0,0
2951489,2017-07-19,23,BEAUTY,0.0,0
2951490,2017-07-19,23,BEVERAGES,1579.0,44
2951491,2017-07-19,23,BOOKS,0.0,0
2951492,2017-07-19,23,BREAD/BAKERY,239.635,0
2951493,2017-07-19,23,CELEBRATION,12.0,0
2951494,2017-07-19,23,CLEANING,679.0,24
2951495,2017-07-19,23,DAIRY,453.0,12
2951496,2017-07-19,23,DELI,132.073,11
2951497,2017-07-19,23,EGGS,48.0,0
2951498,2017-07-19,23,FROZEN FOODS,44.919,0
2951499,2017-07-19,23,GROCERY I,2062.0,54
2951500,2017-07-19,23,GROCERY II,42.0,0
2951501,2017-07-19,23,HARDWARE,1.0,0
2951502,2017-07-19,23,HOME AND KITCHEN I,20.0,4
2951503,2017-07-19,23,HOME AND KITCHEN II,14.0,0
2951504,2017-07-19,23,HOME APPLIANCES,0.0,0
2951505,2017-07-19,23,HOME CARE,153.0,13
2951506,2017-07-19,23,LADIESWEAR,14.0,0
2951507,2017-07-19,23,LAWN AND GARDEN,3.0,2
2951508,2017-07-19,23,LINGERIE,0.0,0
2951509,2017-07-19,23,"LIQUOR,WINE,BEER",59.0,3
2951510,2017-07-19,23,MAGAZINES,7.0,0
2951511,2017-07-19,23,MEATS,816.984,0
2951512,2017-07-19,23,PERSONAL CARE,149.0,6
2951513,2017-07-19,23,PET SUPPLIES,4.0,0
2951514,2017-07-19,23,PLAYERS AND ELECTRONICS,10.0,0
2951515,2017-07-19,23,POULTRY,300.909,0
2951516,2017-07-19,23,PREPARED FOODS,39.156,0
2951517,2017-07-19,23,PRODUCE,1515.321,186
2951518,2017-07-19,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951519,2017-07-19,23,SEAFOOD,5.0,0
2951520,2017-07-19,24,AUTOMOTIVE,2.0,0
2951521,2017-07-19,24,BABY CARE,0.0,0
2951522,2017-07-19,24,BEAUTY,3.0,0
2951523,2017-07-19,24,BEVERAGES,3305.0,42
2951524,2017-07-19,24,BOOKS,0.0,0
2951525,2017-07-19,24,BREAD/BAKERY,694.454,0
2951526,2017-07-19,24,CELEBRATION,5.0,0
2951527,2017-07-19,24,CLEANING,1247.0,18
2951528,2017-07-19,24,DAIRY,1197.0,20
2951529,2017-07-19,24,DELI,279.42,14
2951530,2017-07-19,24,EGGS,240.0,0
2951531,2017-07-19,24,FROZEN FOODS,163.755,1
2951532,2017-07-19,24,GROCERY I,4800.0,83
2951533,2017-07-19,24,GROCERY II,28.0,1
2951534,2017-07-19,24,HARDWARE,2.0,0
2951535,2017-07-19,24,HOME AND KITCHEN I,20.0,6
2951536,2017-07-19,24,HOME AND KITCHEN II,40.0,1
2951537,2017-07-19,24,HOME APPLIANCES,0.0,0
2951538,2017-07-19,24,HOME CARE,281.0,12
2951539,2017-07-19,24,LADIESWEAR,6.0,0
2951540,2017-07-19,24,LAWN AND GARDEN,38.0,12
2951541,2017-07-19,24,LINGERIE,8.0,0
2951542,2017-07-19,24,"LIQUOR,WINE,BEER",72.0,3
2951543,2017-07-19,24,MAGAZINES,20.0,0
2951544,2017-07-19,24,MEATS,380.845,0
2951545,2017-07-19,24,PERSONAL CARE,253.0,5
2951546,2017-07-19,24,PET SUPPLIES,19.0,0
2951547,2017-07-19,24,PLAYERS AND ELECTRONICS,7.0,0
2951548,2017-07-19,24,POULTRY,587.91797,0
2951549,2017-07-19,24,PREPARED FOODS,92.46,0
2951550,2017-07-19,24,PRODUCE,5916.16,209
2951551,2017-07-19,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951552,2017-07-19,24,SEAFOOD,14.008,0
2951553,2017-07-19,25,AUTOMOTIVE,1.0,0
2951554,2017-07-19,25,BABY CARE,0.0,0
2951555,2017-07-19,25,BEAUTY,3.0,0
2951556,2017-07-19,25,BEVERAGES,1864.0,40
2951557,2017-07-19,25,BOOKS,0.0,0
2951558,2017-07-19,25,BREAD/BAKERY,310.493,0
2951559,2017-07-19,25,CELEBRATION,3.0,0
2951560,2017-07-19,25,CLEANING,334.0,15
2951561,2017-07-19,25,DAIRY,470.0,16
2951562,2017-07-19,25,DELI,169.455,11
2951563,2017-07-19,25,EGGS,97.0,0
2951564,2017-07-19,25,FROZEN FOODS,72.567,1
2951565,2017-07-19,25,GROCERY I,1698.0,59
2951566,2017-07-19,25,GROCERY II,6.0,0
2951567,2017-07-19,25,HARDWARE,0.0,0
2951568,2017-07-19,25,HOME AND KITCHEN I,17.0,5
2951569,2017-07-19,25,HOME AND KITCHEN II,5.0,0
2951570,2017-07-19,25,HOME APPLIANCES,0.0,0
2951571,2017-07-19,25,HOME CARE,104.0,9
2951572,2017-07-19,25,LADIESWEAR,0.0,0
2951573,2017-07-19,25,LAWN AND GARDEN,36.0,8
2951574,2017-07-19,25,LINGERIE,3.0,0
2951575,2017-07-19,25,"LIQUOR,WINE,BEER",79.0,4
2951576,2017-07-19,25,MAGAZINES,1.0,0
2951577,2017-07-19,25,MEATS,198.672,0
2951578,2017-07-19,25,PERSONAL CARE,74.0,2
2951579,2017-07-19,25,PET SUPPLIES,4.0,0
2951580,2017-07-19,25,PLAYERS AND ELECTRONICS,4.0,0
2951581,2017-07-19,25,POULTRY,174.104,0
2951582,2017-07-19,25,PREPARED FOODS,34.966,0
2951583,2017-07-19,25,PRODUCE,2396.489,151
2951584,2017-07-19,25,SCHOOL AND OFFICE SUPPLIES,1.0,0
2951585,2017-07-19,25,SEAFOOD,0.0,0
2951586,2017-07-19,26,AUTOMOTIVE,6.0,0
2951587,2017-07-19,26,BABY CARE,0.0,0
2951588,2017-07-19,26,BEAUTY,0.0,0
2951589,2017-07-19,26,BEVERAGES,1088.0,28
2951590,2017-07-19,26,BOOKS,0.0,0
2951591,2017-07-19,26,BREAD/BAKERY,189.0,0
2951592,2017-07-19,26,CELEBRATION,9.0,0
2951593,2017-07-19,26,CLEANING,372.0,18
2951594,2017-07-19,26,DAIRY,256.0,12
2951595,2017-07-19,26,DELI,87.57,10
2951596,2017-07-19,26,EGGS,30.0,0
2951597,2017-07-19,26,FROZEN FOODS,20.0,0
2951598,2017-07-19,26,GROCERY I,1680.0,64
2951599,2017-07-19,26,GROCERY II,25.0,1
2951600,2017-07-19,26,HARDWARE,0.0,0
2951601,2017-07-19,26,HOME AND KITCHEN I,19.0,2
2951602,2017-07-19,26,HOME AND KITCHEN II,19.0,1
2951603,2017-07-19,26,HOME APPLIANCES,0.0,0
2951604,2017-07-19,26,HOME CARE,89.0,10
2951605,2017-07-19,26,LADIESWEAR,0.0,0
2951606,2017-07-19,26,LAWN AND GARDEN,5.0,2
2951607,2017-07-19,26,LINGERIE,0.0,0
2951608,2017-07-19,26,"LIQUOR,WINE,BEER",5.0,1
2951609,2017-07-19,26,MAGAZINES,2.0,0
2951610,2017-07-19,26,MEATS,269.374,0
2951611,2017-07-19,26,PERSONAL CARE,98.0,6
2951612,2017-07-19,26,PET SUPPLIES,5.0,0
2951613,2017-07-19,26,PLAYERS AND ELECTRONICS,0.0,0
2951614,2017-07-19,26,POULTRY,116.545,1
2951615,2017-07-19,26,PREPARED FOODS,22.0,0
2951616,2017-07-19,26,PRODUCE,1105.662,122
2951617,2017-07-19,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951618,2017-07-19,26,SEAFOOD,0.0,0
2951619,2017-07-19,27,AUTOMOTIVE,3.0,0
2951620,2017-07-19,27,BABY CARE,0.0,0
2951621,2017-07-19,27,BEAUTY,2.0,1
2951622,2017-07-19,27,BEVERAGES,2806.0,42
2951623,2017-07-19,27,BOOKS,0.0,0
2951624,2017-07-19,27,BREAD/BAKERY,597.711,0
2951625,2017-07-19,27,CELEBRATION,4.0,0
2951626,2017-07-19,27,CLEANING,1067.0,20
2951627,2017-07-19,27,DAIRY,927.0,21
2951628,2017-07-19,27,DELI,289.507,13
2951629,2017-07-19,27,EGGS,251.0,0
2951630,2017-07-19,27,FROZEN FOODS,91.506,1
2951631,2017-07-19,27,GROCERY I,3656.0,79
2951632,2017-07-19,27,GROCERY II,11.0,1
2951633,2017-07-19,27,HARDWARE,4.0,0
2951634,2017-07-19,27,HOME AND KITCHEN I,28.0,7
2951635,2017-07-19,27,HOME AND KITCHEN II,40.0,0
2951636,2017-07-19,27,HOME APPLIANCES,0.0,0
2951637,2017-07-19,27,HOME CARE,316.0,11
2951638,2017-07-19,27,LADIESWEAR,2.0,0
2951639,2017-07-19,27,LAWN AND GARDEN,42.0,9
2951640,2017-07-19,27,LINGERIE,8.0,0
2951641,2017-07-19,27,"LIQUOR,WINE,BEER",57.0,3
2951642,2017-07-19,27,MAGAZINES,5.0,0
2951643,2017-07-19,27,MEATS,290.385,0
2951644,2017-07-19,27,PERSONAL CARE,238.0,6
2951645,2017-07-19,27,PET SUPPLIES,3.0,0
2951646,2017-07-19,27,PLAYERS AND ELECTRONICS,11.0,0
2951647,2017-07-19,27,POULTRY,351.93,0
2951648,2017-07-19,27,PREPARED FOODS,73.679,0
2951649,2017-07-19,27,PRODUCE,4067.649,207
2951650,2017-07-19,27,SCHOOL AND OFFICE SUPPLIES,4.0,0
2951651,2017-07-19,27,SEAFOOD,17.648,0
2951652,2017-07-19,28,AUTOMOTIVE,13.0,0
2951653,2017-07-19,28,BABY CARE,0.0,0
2951654,2017-07-19,28,BEAUTY,4.0,1
2951655,2017-07-19,28,BEVERAGES,2375.0,32
2951656,2017-07-19,28,BOOKS,0.0,0
2951657,2017-07-19,28,BREAD/BAKERY,510.0,12
2951658,2017-07-19,28,CELEBRATION,42.0,0
2951659,2017-07-19,28,CLEANING,721.0,16
2951660,2017-07-19,28,DAIRY,975.0,138
2951661,2017-07-19,28,DELI,318.021,13
2951662,2017-07-19,28,EGGS,219.0,2
2951663,2017-07-19,28,FROZEN FOODS,67.0,0
2951664,2017-07-19,28,GROCERY I,3356.531,54
2951665,2017-07-19,28,GROCERY II,4.0,0
2951666,2017-07-19,28,HARDWARE,0.0,0
2951667,2017-07-19,28,HOME AND KITCHEN I,26.0,4
2951668,2017-07-19,28,HOME AND KITCHEN II,17.0,0
2951669,2017-07-19,28,HOME APPLIANCES,1.0,0
2951670,2017-07-19,28,HOME CARE,208.0,13
2951671,2017-07-19,28,LADIESWEAR,0.0,0
2951672,2017-07-19,28,LAWN AND GARDEN,3.0,0
2951673,2017-07-19,28,LINGERIE,9.0,0
2951674,2017-07-19,28,"LIQUOR,WINE,BEER",26.0,1
2951675,2017-07-19,28,MAGAZINES,0.0,0
2951676,2017-07-19,28,MEATS,159.956,0
2951677,2017-07-19,28,PERSONAL CARE,197.0,4
2951678,2017-07-19,28,PET SUPPLIES,5.0,0
2951679,2017-07-19,28,PLAYERS AND ELECTRONICS,6.0,0
2951680,2017-07-19,28,POULTRY,160.572,0
2951681,2017-07-19,28,PREPARED FOODS,72.643,0
2951682,2017-07-19,28,PRODUCE,1220.593,15
2951683,2017-07-19,28,SCHOOL AND OFFICE SUPPLIES,6.0,0
2951684,2017-07-19,28,SEAFOOD,0.0,0
2951685,2017-07-19,29,AUTOMOTIVE,7.0,0
2951686,2017-07-19,29,BABY CARE,0.0,0
2951687,2017-07-19,29,BEAUTY,2.0,0
2951688,2017-07-19,29,BEVERAGES,2249.0,32
2951689,2017-07-19,29,BOOKS,0.0,0
2951690,2017-07-19,29,BREAD/BAKERY,489.0,11
2951691,2017-07-19,29,CELEBRATION,5.0,0
2951692,2017-07-19,29,CLEANING,742.0,15
2951693,2017-07-19,29,DAIRY,765.0,140
2951694,2017-07-19,29,DELI,198.246,9
2951695,2017-07-19,29,EGGS,164.0,2
2951696,2017-07-19,29,FROZEN FOODS,54.0,0
2951697,2017-07-19,29,GROCERY I,3159.992,61
2951698,2017-07-19,29,GROCERY II,7.0,0
2951699,2017-07-19,29,HARDWARE,2.0,0
2951700,2017-07-19,29,HOME AND KITCHEN I,19.0,7
2951701,2017-07-19,29,HOME AND KITCHEN II,18.0,0
2951702,2017-07-19,29,HOME APPLIANCES,0.0,0
2951703,2017-07-19,29,HOME CARE,173.0,13
2951704,2017-07-19,29,LADIESWEAR,0.0,0
2951705,2017-07-19,29,LAWN AND GARDEN,2.0,0
2951706,2017-07-19,29,LINGERIE,5.0,0
2951707,2017-07-19,29,"LIQUOR,WINE,BEER",172.0,1
2951708,2017-07-19,29,MAGAZINES,1.0,0
2951709,2017-07-19,29,MEATS,102.459,0
2951710,2017-07-19,29,PERSONAL CARE,185.0,4
2951711,2017-07-19,29,PET SUPPLIES,5.0,0
2951712,2017-07-19,29,PLAYERS AND ELECTRONICS,0.0,0
2951713,2017-07-19,29,POULTRY,148.668,0
2951714,2017-07-19,29,PREPARED FOODS,53.742,0
2951715,2017-07-19,29,PRODUCE,797.475,12
2951716,2017-07-19,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951717,2017-07-19,29,SEAFOOD,6.0,1
2951718,2017-07-19,3,AUTOMOTIVE,9.0,0
2951719,2017-07-19,3,BABY CARE,1.0,0
2951720,2017-07-19,3,BEAUTY,5.0,1
2951721,2017-07-19,3,BEVERAGES,7893.0,52
2951722,2017-07-19,3,BOOKS,0.0,0
2951723,2017-07-19,3,BREAD/BAKERY,1217.262,0
2951724,2017-07-19,3,CELEBRATION,24.0,0
2951725,2017-07-19,3,CLEANING,1930.0,25
2951726,2017-07-19,3,DAIRY,2003.0,22
2951727,2017-07-19,3,DELI,307.924,15
2951728,2017-07-19,3,EGGS,455.0,0
2951729,2017-07-19,3,FROZEN FOODS,340.293,1
2951730,2017-07-19,3,GROCERY I,8256.0,84
2951731,2017-07-19,3,GROCERY II,84.0,0
2951732,2017-07-19,3,HARDWARE,4.0,0
2951733,2017-07-19,3,HOME AND KITCHEN I,92.0,5
2951734,2017-07-19,3,HOME AND KITCHEN II,39.0,1
2951735,2017-07-19,3,HOME APPLIANCES,3.0,0
2951736,2017-07-19,3,HOME CARE,579.0,14
2951737,2017-07-19,3,LADIESWEAR,43.0,0
2951738,2017-07-19,3,LAWN AND GARDEN,84.0,9
2951739,2017-07-19,3,LINGERIE,16.0,0
2951740,2017-07-19,3,"LIQUOR,WINE,BEER",181.0,5
2951741,2017-07-19,3,MAGAZINES,29.0,0
2951742,2017-07-19,3,MEATS,696.886,0
2951743,2017-07-19,3,PERSONAL CARE,505.0,8
2951744,2017-07-19,3,PET SUPPLIES,13.0,0
2951745,2017-07-19,3,PLAYERS AND ELECTRONICS,20.0,0
2951746,2017-07-19,3,POULTRY,1069.361,0
2951747,2017-07-19,3,PREPARED FOODS,217.573,0
2951748,2017-07-19,3,PRODUCE,10405.732,217
2951749,2017-07-19,3,SCHOOL AND OFFICE SUPPLIES,2.0,0
2951750,2017-07-19,3,SEAFOOD,69.871,0
2951751,2017-07-19,30,AUTOMOTIVE,2.0,0
2951752,2017-07-19,30,BABY CARE,1.0,0
2951753,2017-07-19,30,BEAUTY,2.0,0
2951754,2017-07-19,30,BEVERAGES,1112.0,20
2951755,2017-07-19,30,BOOKS,0.0,0
2951756,2017-07-19,30,BREAD/BAKERY,103.0,10
2951757,2017-07-19,30,CELEBRATION,1.0,1
2951758,2017-07-19,30,CLEANING,407.0,16
2951759,2017-07-19,30,DAIRY,222.0,75
2951760,2017-07-19,30,DELI,98.0,6
2951761,2017-07-19,30,EGGS,74.0,2
2951762,2017-07-19,30,FROZEN FOODS,41.0,0
2951763,2017-07-19,30,GROCERY I,2657.0,49
2951764,2017-07-19,30,GROCERY II,2.0,0
2951765,2017-07-19,30,HARDWARE,1.0,0
2951766,2017-07-19,30,HOME AND KITCHEN I,7.0,3
2951767,2017-07-19,30,HOME AND KITCHEN II,12.0,0
2951768,2017-07-19,30,HOME APPLIANCES,0.0,0
2951769,2017-07-19,30,HOME CARE,326.0,7
2951770,2017-07-19,30,LADIESWEAR,0.0,0
2951771,2017-07-19,30,LAWN AND GARDEN,0.0,0
2951772,2017-07-19,30,LINGERIE,6.0,0
2951773,2017-07-19,30,"LIQUOR,WINE,BEER",16.0,0
2951774,2017-07-19,30,MAGAZINES,0.0,0
2951775,2017-07-19,30,MEATS,41.961998,0
2951776,2017-07-19,30,PERSONAL CARE,105.0,4
2951777,2017-07-19,30,PET SUPPLIES,3.0,0
2951778,2017-07-19,30,PLAYERS AND ELECTRONICS,3.0,0
2951779,2017-07-19,30,POULTRY,68.374,0
2951780,2017-07-19,30,PREPARED FOODS,7.0,0
2951781,2017-07-19,30,PRODUCE,378.83398,13
2951782,2017-07-19,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951783,2017-07-19,30,SEAFOOD,2.0,1
2951784,2017-07-19,31,AUTOMOTIVE,4.0,0
2951785,2017-07-19,31,BABY CARE,0.0,0
2951786,2017-07-19,31,BEAUTY,2.0,1
2951787,2017-07-19,31,BEVERAGES,1984.0,35
2951788,2017-07-19,31,BOOKS,0.0,0
2951789,2017-07-19,31,BREAD/BAKERY,450.0,11
2951790,2017-07-19,31,CELEBRATION,8.0,0
2951791,2017-07-19,31,CLEANING,1006.0,18
2951792,2017-07-19,31,DAIRY,805.0,125
2951793,2017-07-19,31,DELI,212.683,9
2951794,2017-07-19,31,EGGS,193.0,2
2951795,2017-07-19,31,FROZEN FOODS,64.272,0
2951796,2017-07-19,31,GROCERY I,3846.0,57
2951797,2017-07-19,31,GROCERY II,11.0,0
2951798,2017-07-19,31,HARDWARE,0.0,0
2951799,2017-07-19,31,HOME AND KITCHEN I,28.0,4
2951800,2017-07-19,31,HOME AND KITCHEN II,12.0,0
2951801,2017-07-19,31,HOME APPLIANCES,0.0,0
2951802,2017-07-19,31,HOME CARE,245.0,14
2951803,2017-07-19,31,LADIESWEAR,0.0,0
2951804,2017-07-19,31,LAWN AND GARDEN,3.0,0
2951805,2017-07-19,31,LINGERIE,13.0,0
2951806,2017-07-19,31,"LIQUOR,WINE,BEER",5.0,0
2951807,2017-07-19,31,MAGAZINES,0.0,0
2951808,2017-07-19,31,MEATS,270.95,0
2951809,2017-07-19,31,PERSONAL CARE,213.0,4
2951810,2017-07-19,31,PET SUPPLIES,3.0,0
2951811,2017-07-19,31,PLAYERS AND ELECTRONICS,8.0,0
2951812,2017-07-19,31,POULTRY,98.729996,0
2951813,2017-07-19,31,PREPARED FOODS,59.04,0
2951814,2017-07-19,31,PRODUCE,1205.062,14
2951815,2017-07-19,31,SCHOOL AND OFFICE SUPPLIES,2.0,0
2951816,2017-07-19,31,SEAFOOD,10.0,1
2951817,2017-07-19,32,AUTOMOTIVE,0.0,0
2951818,2017-07-19,32,BABY CARE,0.0,0
2951819,2017-07-19,32,BEAUTY,2.0,0
2951820,2017-07-19,32,BEVERAGES,629.0,23
2951821,2017-07-19,32,BOOKS,0.0,0
2951822,2017-07-19,32,BREAD/BAKERY,87.0,9
2951823,2017-07-19,32,CELEBRATION,2.0,0
2951824,2017-07-19,32,CLEANING,298.0,10
2951825,2017-07-19,32,DAIRY,202.0,66
2951826,2017-07-19,32,DELI,84.0,1
2951827,2017-07-19,32,EGGS,191.0,2
2951828,2017-07-19,32,FROZEN FOODS,12.0,0
2951829,2017-07-19,32,GROCERY I,1087.0,47
2951830,2017-07-19,32,GROCERY II,3.0,0
2951831,2017-07-19,32,HARDWARE,1.0,0
2951832,2017-07-19,32,HOME AND KITCHEN I,11.0,2
2951833,2017-07-19,32,HOME AND KITCHEN II,3.0,0
2951834,2017-07-19,32,HOME APPLIANCES,0.0,0
2951835,2017-07-19,32,HOME CARE,74.0,8
2951836,2017-07-19,32,LADIESWEAR,0.0,0
2951837,2017-07-19,32,LAWN AND GARDEN,0.0,0
2951838,2017-07-19,32,LINGERIE,0.0,0
2951839,2017-07-19,32,"LIQUOR,WINE,BEER",9.0,0
2951840,2017-07-19,32,MAGAZINES,0.0,0
2951841,2017-07-19,32,MEATS,69.92,0
2951842,2017-07-19,32,PERSONAL CARE,49.0,3
2951843,2017-07-19,32,PET SUPPLIES,1.0,0
2951844,2017-07-19,32,PLAYERS AND ELECTRONICS,3.0,0
2951845,2017-07-19,32,POULTRY,44.079,0
2951846,2017-07-19,32,PREPARED FOODS,18.0,0
2951847,2017-07-19,32,PRODUCE,141.348,14
2951848,2017-07-19,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951849,2017-07-19,32,SEAFOOD,0.0,0
2951850,2017-07-19,33,AUTOMOTIVE,5.0,0
2951851,2017-07-19,33,BABY CARE,0.0,0
2951852,2017-07-19,33,BEAUTY,0.0,0
2951853,2017-07-19,33,BEVERAGES,1392.0,30
2951854,2017-07-19,33,BOOKS,0.0,0
2951855,2017-07-19,33,BREAD/BAKERY,166.0,9
2951856,2017-07-19,33,CELEBRATION,4.0,0
2951857,2017-07-19,33,CLEANING,627.0,19
2951858,2017-07-19,33,DAIRY,380.0,94
2951859,2017-07-19,33,DELI,116.0,8
2951860,2017-07-19,33,EGGS,98.0,2
2951861,2017-07-19,33,FROZEN FOODS,19.604,0
2951862,2017-07-19,33,GROCERY I,2207.0,68
2951863,2017-07-19,33,GROCERY II,1.0,0
2951864,2017-07-19,33,HARDWARE,0.0,0
2951865,2017-07-19,33,HOME AND KITCHEN I,21.0,1
2951866,2017-07-19,33,HOME AND KITCHEN II,12.0,0
2951867,2017-07-19,33,HOME APPLIANCES,0.0,0
2951868,2017-07-19,33,HOME CARE,134.0,14
2951869,2017-07-19,33,LADIESWEAR,0.0,0
2951870,2017-07-19,33,LAWN AND GARDEN,0.0,0
2951871,2017-07-19,33,LINGERIE,10.0,0
2951872,2017-07-19,33,"LIQUOR,WINE,BEER",5.0,0
2951873,2017-07-19,33,MAGAZINES,0.0,0
2951874,2017-07-19,33,MEATS,219.895,0
2951875,2017-07-19,33,PERSONAL CARE,128.0,5
2951876,2017-07-19,33,PET SUPPLIES,0.0,0
2951877,2017-07-19,33,PLAYERS AND ELECTRONICS,2.0,0
